episode,timesteps,episode_reward,episode_length,success,collision,out_of_bounds
11796,516232,45.063799,24,1,0,0
11797,516264,45.079146,24,1,0,0
11798,516288,45.079146,24,1,0,0
11799,516320,45.079146,24,1,0,0
11800,516360,45.020996,24,1,0,0
11801,516392,45.018266,24,1,0,0
11802,516408,45.079146,24,1,0,0
11803,516416,45.063799,24,1,0,0
11804,516424,45.079146,24,1,0,0
11805,516456,44.986276,24,1,0,0
11806,516480,45.079146,24,1,0,0
11807,516512,45.063799,24,1,0,0
11808,516552,45.079146,24,1,0,0
11809,516584,45.079146,24,1,0,0
11810,516608,45.079146,24,1,0,0
11811,516616,45.062845,26,1,0,0
11812,516624,45.267835,25,1,0,0
11813,516648,45.079146,24,1,0,0
11814,516680,44.922278,25,1,0,0
11815,516704,45.063799,24,1,0,0
11816,516760,45.218396,26,1,0,0
11817,516784,45.06397,25,1,0,0
11818,516800,45.079146,24,1,0,0
11819,516808,45.063799,24,1,0,0
11820,516816,45.018266,24,1,0,0
11821,516848,45.077049,25,1,0,0
11822,516880,45.077049,25,1,0,0
11823,516904,45.288348,25,1,0,0
11824,516952,45.063799,24,1,0,0
11825,516976,45.079146,24,1,0,0
11826,517000,45.267835,25,1,0,0
11827,517000,45.063799,24,1,0,0
11828,517008,45.079146,24,1,0,0
11829,517040,45.018266,24,1,0,0
11830,517072,45.079146,24,1,0,0
11831,517096,45.079146,24,1,0,0
11832,517144,45.079146,24,1,0,0
11833,517176,45.160803,25,1,0,0
11834,517192,45.018266,24,1,0,0
11835,517192,45.079146,24,1,0,0
11836,517200,45.079146,24,1,0,0
11837,517232,45.079146,24,1,0,0
11838,517264,44.98927,24,1,0,0
11839,517288,45.018266,24,1,0,0
11840,517336,44.986276,24,1,0,0
11841,517368,45.018266,24,1,0,0
11842,517384,45.079146,24,1,0,0
11843,517384,45.079146,24,1,0,0
11844,517400,45.077049,25,1,0,0
11845,517432,45.344853,25,1,0,0
11846,517464,45.344853,25,1,0,0
11847,517480,45.079146,24,1,0,0
11848,517528,45.079146,24,1,0,0
11849,517560,45.020996,24,1,0,0
11850,517576,45.079146,24,1,0,0
11851,517584,45.077049,25,1,0,0
11852,517592,45.079146,24,1,0,0
11853,517624,44.986276,24,1,0,0
11854,517656,45.079146,24,1,0,0
11855,517672,45.079146,24,1,0,0
11856,517720,45.018266,24,1,0,0
11857,517752,45.063799,24,1,0,0
11858,517768,45.079146,24,1,0,0
11859,517784,45.077049,25,1,0,0
11860,517784,45.079146,24,1,0,0
11861,517824,45.160803,25,1,0,0
11862,517848,45.063799,24,1,0,0
11863,517864,45.018266,24,1,0,0
11864,517912,45.063799,24,1,0,0
11865,517944,45.079146,24,1,0,0
11866,517960,45.079146,24,1,0,0
11867,517976,45.079146,24,1,0,0
11868,517976,45.018266,24,1,0,0
11869,518016,45.079146,24,1,0,0
11870,518056,45.042479,26,1,0,0
11871,518056,45.018266,24,1,0,0
11872,518104,45.079146,24,1,0,0
11873,518136,45.079146,24,1,0,0
11874,518152,45.079146,24,1,0,0
11875,518168,45.063799,24,1,0,0
11876,518168,45.063799,24,1,0,0
11877,518208,45.079146,24,1,0,0
11878,518248,45.079146,24,1,0,0
11879,518248,45.079146,24,1,0,0
11880,518296,45.079146,24,1,0,0
11881,518328,45.079146,24,1,0,0
11882,518344,45.079146,24,1,0,0
11883,518360,45.018266,24,1,0,0
11884,518360,45.079146,24,1,0,0
11885,518408,45.077049,25,1,0,0
11886,518440,45.079146,24,1,0,0
11887,518440,45.063799,24,1,0,0
11888,518488,45.018266,24,1,0,0
11889,518528,45.267473,25,1,0,0
11890,518544,45.280509,25,1,0,0
11891,518552,45.079146,24,1,0,0
11892,518552,45.079146,24,1,0,0
11893,518600,45.063799,24,1,0,0
11894,518632,45.079146,24,1,0,0
11895,518632,45.063799,24,1,0,0
11896,518680,45.020996,24,1,0,0
11897,518720,45.063799,24,1,0,0
11898,518736,45.018266,24,1,0,0
11899,518744,45.018266,24,1,0,0
11900,518752,44.969132,25,1,0,0
11901,518792,45.079146,24,1,0,0
11902,518824,45.063799,24,1,0,0
11903,518824,45.018266,24,1,0,0
11904,518872,45.079146,24,1,0,0
11905,518912,45.020996,24,1,0,0
11906,518936,45.079146,24,1,0,0
11907,518944,45.079146,24,1,0,0
11908,518944,45.130701,26,1,0,0
11909,518984,45.079146,24,1,0,0
11910,519016,44.98927,24,1,0,0
11911,519016,45.063799,24,1,0,0
11912,519064,45.020996,24,1,0,0
11913,519104,45.063799,24,1,0,0
11914,519128,45.079146,24,1,0,0
11915,519136,45.079146,24,1,0,0
11916,519136,45.018266,24,1,0,0
11917,519176,45.079146,24,1,0,0
11918,519208,45.018266,24,1,0,0
11919,519208,45.063799,24,1,0,0
11920,519256,45.018266,24,1,0,0
11921,519296,45.079146,24,1,0,0
11922,519328,45.018266,24,1,0,0
11923,519328,45.160803,25,1,0,0
11924,519328,45.079146,24,1,0,0
11925,519376,44.969132,25,1,0,0
11926,519400,45.079146,24,1,0,0
11927,519400,45.018266,24,1,0,0
11928,519448,45.079146,24,1,0,0
11929,519488,45.020996,24,1,0,0
11930,519520,45.079146,24,1,0,0
11931,519520,45.079146,24,1,0,0
11932,519528,45.077049,25,1,0,0
11933,519568,45.079146,24,1,0,0
11934,519592,45.079146,24,1,0,0
11935,519592,45.063799,24,1,0,0
11936,519640,45.018266,24,1,0,0
11937,519680,45.018266,24,1,0,0
11938,519712,45.063799,24,1,0,0
11939,519712,45.079146,24,1,0,0
11940,519728,45.288348,25,1,0,0
11941,519760,45.063799,24,1,0,0
11942,519784,45.079146,24,1,0,0
11943,519784,45.079146,24,1,0,0
11944,519832,45.018266,24,1,0,0
11945,519872,45.063799,24,1,0,0
11946,519904,45.079146,24,1,0,0
11947,519904,45.020996,24,1,0,0
11948,519928,45.160803,25,1,0,0
11949,519952,45.063799,24,1,0,0
11950,519976,45.018266,24,1,0,0
11951,519984,45.452219,25,1,0,0
11952,520024,45.063799,24,1,0,0
11953,520072,45.160803,25,1,0,0
11954,520096,45.079146,24,1,0,0
11955,520104,45.279844,25,1,0,0
11956,520128,45.077049,25,1,0,0
11957,520144,45.079146,24,1,0,0
11958,520168,45.063799,24,1,0,0
11959,520176,45.018266,24,1,0,0
11960,520216,45.079146,24,1,0,0
11961,520264,45.079146,24,1,0,0
11962,520288,45.079146,24,1,0,0
11963,520296,44.986276,24,1,0,0
11964,520320,45.079146,24,1,0,0
11965,520336,45.020996,24,1,0,0
11966,520360,45.063799,24,1,0,0
11967,520368,45.063799,24,1,0,0
11968,520416,45.077049,25,1,0,0
11969,520464,45.077049,25,1,0,0
11970,520480,45.063799,24,1,0,0
11971,520488,45.079146,24,1,0,0
11972,520512,45.079146,24,1,0,0
11973,520528,45.079146,24,1,0,0
11974,520560,45.063799,24,1,0,0
11975,520560,45.193559,25,1,0,0
11976,520608,45.079146,24,1,0,0
11977,520656,45.079146,24,1,0,0
11978,520672,45.079146,24,1,0,0
11979,520680,45.079146,24,1,0,0
11980,520720,45.130701,26,1,0,0
11981,520728,45.193559,25,1,0,0
11982,520752,45.018266,24,1,0,0
11983,520752,45.018266,24,1,0,0
11984,520800,45.079146,24,1,0,0
11985,520848,45.018266,24,1,0,0
11986,520864,45.079146,24,1,0,0
11987,520880,45.160803,25,1,0,0
11988,520912,45.079146,24,1,0,0
11989,520920,45.018266,24,1,0,0
11990,520944,45.079146,24,1,0,0
11991,520944,45.079146,24,1,0,0
11992,520992,45.079146,24,1,0,0
11993,521040,45.018266,24,1,0,0
11994,521056,45.063799,24,1,0,0
11995,521072,45.063799,24,1,0,0
11996,521104,45.079146,24,1,0,0
11997,521112,45.079146,24,1,0,0
11998,521136,45.079146,24,1,0,0
11999,521144,45.026683,25,1,0,0
12000,521184,45.079146,24,1,0,0
12001,521232,45.079146,24,1,0,0
12002,521248,45.018266,24,1,0,0
12003,521264,45.079146,24,1,0,0
12004,521296,45.079146,24,1,0,0
12005,521312,44.969132,25,1,0,0
12006,521328,45.018266,24,1,0,0
12007,521336,45.079146,24,1,0,0
12008,521376,45.079146,24,1,0,0
12009,521424,45.079146,24,1,0,0
12010,521440,45.079146,24,1,0,0
12011,521456,45.063799,24,1,0,0
12012,521488,45.063799,24,1,0,0
12013,521512,45.160803,25,1,0,0
12014,521520,45.018266,24,1,0,0
12015,521528,45.079146,24,1,0,0
12016,521568,45.063799,24,1,0,0
12017,521616,45.079146,24,1,0,0
12018,521632,45.079146,24,1,0,0
12019,521656,45.160803,25,1,0,0
12020,521688,45.077049,25,1,0,0
12021,521712,45.079146,24,1,0,0
12022,521712,45.283564,25,1,0,0
12023,521720,45.018266,24,1,0,0
12024,521760,45.079146,24,1,0,0
12025,521816,45.098356,25,1,0,0
12026,521824,45.018266,24,1,0,0
12027,521848,45.079146,24,1,0,0
12028,521880,45.079146,24,1,0,0
12029,521904,45.079146,24,1,0,0
12030,521904,45.063799,24,1,0,0
12031,521912,45.018266,24,1,0,0
12032,521952,45.020996,24,1,0,0
12033,522008,45.063799,24,1,0,0
12034,522016,45.063799,24,1,0,0
12035,522040,45.079146,24,1,0,0
12036,522072,45.063799,24,1,0,0
12037,522096,45.063799,24,1,0,0
12038,522096,45.018266,24,1,0,0
12039,522104,45.079146,24,1,0,0
12040,522144,45.018266,24,1,0,0
12041,522200,45.063799,24,1,0,0
12042,522208,45.079146,24,1,0,0
12043,522240,45.160803,25,1,0,0
12044,522264,45.018266,24,1,0,0
12045,522288,45.079146,24,1,0,0
12046,522288,45.018266,24,1,0,0
12047,522296,45.063799,24,1,0,0
12048,522352,45.040736,26,1,0,0
12049,522392,45.079146,24,1,0,0
12050,522400,45.079146,24,1,0,0
12051,522432,45.079146,24,1,0,0
12052,522456,45.079146,24,1,0,0
12053,522480,45.079146,24,1,0,0
12054,522480,45.063799,24,1,0,0
12055,522488,45.079146,24,1,0,0
12056,522544,45.063799,24,1,0,0
12057,522584,45.079146,24,1,0,0
12058,522592,45.079146,24,1,0,0
12059,522624,45.079146,24,1,0,0
12060,522648,44.986276,24,1,0,0
12061,522672,45.063799,24,1,0,0
12062,522680,45.079146,24,1,0,0
12063,522680,45.080784,25,1,0,0
12064,522736,45.079146,24,1,0,0
12065,522776,45.063799,24,1,0,0
12066,522784,45.018266,24,1,0,0
12067,522824,45.452219,25,1,0,0
12068,522840,45.079146,24,1,0,0
12069,522864,45.079146,24,1,0,0
12070,522872,45.079146,24,1,0,0
12071,522872,45.079146,24,1,0,0
12072,522928,45.079146,24,1,0,0
12073,522968,45.079146,24,1,0,0
12074,522976,45.018266,24,1,0,0
12075,523016,45.079146,24,1,0,0
12076,523032,45.079146,24,1,0,0
12077,523056,45.018266,24,1,0,0
12078,523064,45.079146,24,1,0,0
12079,523064,45.079146,24,1,0,0
12080,523120,45.018266,24,1,0,0
12081,523160,45.063799,24,1,0,0
12082,523168,45.079146,24,1,0,0
12083,523208,45.079146,24,1,0,0
12084,523224,45.018266,24,1,0,0
12085,523256,44.986276,24,1,0,0
12086,523256,44.969132,25,1,0,0
12087,523264,45.162664,25,1,0,0
12088,523312,45.018266,24,1,0,0
12089,523352,45.018266,24,1,0,0
12090,523368,44.969132,25,1,0,0
12091,523408,45.077049,25,1,0,0
12092,523416,45.018266,24,1,0,0
12093,523448,45.018266,24,1,0,0
12094,523448,45.018266,24,1,0,0
12095,523456,45.079146,24,1,0,0
12096,523512,45.160803,25,1,0,0
12097,523544,45.079146,24,1,0,0
12098,523560,45.018266,24,1,0,0
12099,523600,45.079146,24,1,0,0
12100,523608,45.079146,24,1,0,0
12101,523640,45.079146,24,1,0,0
12102,523640,45.018266,24,1,0,0
12103,523656,45.077049,25,1,0,0
12104,523712,45.023006,25,1,0,0
12105,523736,45.018266,24,1,0,0
12106,523752,45.079146,24,1,0,0
12107,523792,45.063799,24,1,0,0
12108,523800,45.079146,24,1,0,0
12109,523832,45.079146,24,1,0,0
12110,523832,45.063799,24,1,0,0
12111,523856,44.925567,25,1,0,0
12112,523904,45.063799,24,1,0,0
12113,523928,45.079146,24,1,0,0
12114,523952,45.160803,25,1,0,0
12115,523984,45.079146,24,1,0,0
12116,523992,45.063799,24,1,0,0
12117,524024,45.079146,24,1,0,0
12118,524024,45.018266,24,1,0,0
12119,524048,45.079146,24,1,0,0
12120,524104,45.280509,25,1,0,0
12121,524120,45.079146,24,1,0,0
12122,524144,45.063799,24,1,0,0
12123,524176,45.079146,24,1,0,0
12124,524184,45.079146,24,1,0,0
12125,524216,45.018266,24,1,0,0
12126,524216,45.079146,24,1,0,0
12127,524240,45.079146,24,1,0,0
12128,524296,45.079146,24,1,0,0
12129,524312,45.079146,24,1,0,0
12130,524344,45.06397,25,1,0,0
12131,524368,45.063799,24,1,0,0
12132,524376,45.018266,24,1,0,0
12133,524408,45.018266,24,1,0,0
12134,524408,45.020996,24,1,0,0
12135,524432,45.079146,24,1,0,0
12136,524488,44.871652,24,1,0,0
12137,524504,45.063799,24,1,0,0
12138,524544,45.160803,25,1,0,0
12139,524560,45.063799,24,1,0,0
12140,524568,45.018266,24,1,0,0
12141,524600,45.063799,24,1,0,0
12142,524600,45.063799,24,1,0,0
12143,524624,45.018266,24,1,0,0
12144,524680,45.020996,24,1,0,0
12145,524696,45.063799,24,1,0,0
12146,524736,45.018266,24,1,0,0
12147,524752,45.063799,24,1,0,0
12148,524760,45.063799,24,1,0,0
12149,524792,45.063799,24,1,0,0
12150,524792,45.079146,24,1,0,0
12151,524816,45.079146,24,1,0,0
12152,524872,45.079146,24,1,0,0
12153,524888,45.018266,24,1,0,0
12154,524928,45.079146,24,1,0,0
12155,524944,45.079146,24,1,0,0
12156,524960,45.083809,25,1,0,0
12157,524984,45.063799,24,1,0,0
12158,524984,45.063799,24,1,0,0
12159,525008,45.079146,24,1,0,0
12160,525064,45.063799,24,1,0,0
12161,525088,45.06397,25,1,0,0
12162,525120,45.063799,24,1,0,0
12163,525144,45.077049,25,1,0,0
12164,525152,45.063799,24,1,0,0
12165,525184,45.077049,25,1,0,0
12166,525184,45.196212,25,1,0,0
12167,525200,45.063799,24,1,0,0
12168,525256,45.063799,24,1,0,0
12169,525280,45.063799,24,1,0,0
12170,525312,45.079146,24,1,0,0
12171,525336,45.063799,24,1,0,0
12172,525352,45.083809,25,1,0,0
12173,525376,45.063799,24,1,0,0
12174,525376,44.986276,24,1,0,0
12175,525392,45.079146,24,1,0,0
12176,525448,45.063799,24,1,0,0
12177,525472,45.063799,24,1,0,0
12178,525504,45.063799,24,1,0,0
12179,525528,45.079146,24,1,0,0
12180,525544,45.020996,24,1,0,0
12181,525568,45.018266,24,1,0,0
12182,525568,45.063799,24,1,0,0
12183,525584,45.063799,24,1,0,0
12184,525640,45.063799,24,1,0,0
12185,525664,45.079146,24,1,0,0
12186,525704,45.283492,25,1,0,0
12187,525728,45.279844,25,1,0,0
12188,525736,45.018266,24,1,0,0
12189,525760,45.063799,24,1,0,0
12190,525760,45.063799,24,1,0,0
12191,525776,45.063799,24,1,0,0
12192,525832,45.018266,24,1,0,0
12193,525856,45.063799,24,1,0,0
12194,525904,45.288348,25,1,0,0
12195,525920,45.063799,24,1,0,0
12196,525928,45.018266,24,1,0,0
12197,525952,45.079146,24,1,0,0
12198,525952,45.063799,24,1,0,0
12199,525968,45.018266,24,1,0,0
12200,526024,45.063799,24,1,0,0
12201,526048,45.063799,24,1,0,0
12202,526096,45.063799,24,1,0,0
12203,526120,45.063799,24,1,0,0
12204,526120,45.077049,25,1,0,0
12205,526144,45.079146,24,1,0,0
12206,526144,45.018266,24,1,0,0
12207,526160,45.079146,24,1,0,0
12208,526216,45.079146,24,1,0,0
12209,526240,45.079146,24,1,0,0
12210,526288,45.020996,24,1,0,0
12211,526312,45.063799,24,1,0,0
12212,526312,45.063799,24,1,0,0
12213,526336,45.063799,24,1,0,0
12214,526344,45.452219,25,1,0,0
12215,526360,44.818676,25,1,0,0
12216,526416,45.107151,25,1,0,0
12217,526432,45.063799,24,1,0,0
12218,526480,45.018266,24,1,0,0
12219,526504,45.063799,24,1,0,0
12220,526512,45.452219,25,1,0,0
12221,526536,45.083809,25,1,0,0
12222,526544,45.232506,25,1,0,0
12223,526552,45.063799,24,1,0,0
12224,526608,45.079146,24,1,0,0
12225,526624,45.063799,24,1,0,0
12226,526680,45.288348,25,1,0,0
12227,526704,45.018266,24,1,0,0
12228,526704,45.288348,25,1,0,0
12229,526728,45.018266,24,1,0,0
12230,526736,45.079146,24,1,0,0
12231,526752,45.452219,25,1,0,0
12232,526800,45.079146,24,1,0,0
12233,526816,45.020996,24,1,0,0
12234,526872,45.063799,24,1,0,0
12235,526896,45.020996,24,1,0,0
12236,526896,45.018266,24,1,0,0
12237,526920,45.020996,24,1,0,0
12238,526928,45.018266,24,1,0,0
12239,526960,45.297391,26,1,0,0
12240,527000,45.452219,25,1,0,0
12241,527008,45.079146,24,1,0,0
12242,527072,45.08391,25,1,0,0
12243,527088,45.018266,24,1,0,0
12244,527088,45.063799,24,1,0,0
12245,527112,45.063799,24,1,0,0
12246,527120,45.063799,24,1,0,0
12247,527160,45.06397,25,1,0,0
12248,527200,45.06397,25,1,0,0
12249,527208,45.160803,25,1,0,0
12250,527272,45.160803,25,1,0,0
12251,527280,45.079146,24,1,0,0
12252,527288,45.288348,25,1,0,0
12253,527304,45.079146,24,1,0,0
12254,527312,45.063799,24,1,0,0
12255,527352,45.063799,24,1,0,0
12256,527392,45.063799,24,1,0,0
12257,527400,45.063799,24,1,0,0
12258,527472,45.340063,25,1,0,0
12259,527472,44.986276,24,1,0,0
12260,527480,45.079146,24,1,0,0
12261,527496,45.020996,24,1,0,0
12262,527504,45.079146,24,1,0,0
12263,527544,45.018266,24,1,0,0
12264,527584,45.063799,24,1,0,0
12265,527592,45.020996,24,1,0,0
12266,527664,45.079146,24,1,0,0
12267,527672,45.018266,24,1,0,0
12268,527672,45.379253,25,1,0,0
12269,527688,45.079146,24,1,0,0
12270,527696,45.063799,24,1,0,0
12271,527736,45.079146,24,1,0,0
12272,527776,45.063799,24,1,0,0
12273,527784,45.063799,24,1,0,0
12274,527856,45.079146,24,1,0,0
12275,527864,45.079146,24,1,0,0
12276,527864,45.063799,24,1,0,0
12277,527880,45.063799,24,1,0,0
12278,527888,45.079146,24,1,0,0
12279,527928,45.079146,24,1,0,0
12280,527968,45.063799,24,1,0,0
12281,527976,45.063799,24,1,0,0
12282,528048,45.063799,24,1,0,0
12283,528056,45.018266,24,1,0,0
12284,528056,45.079146,24,1,0,0
12285,528072,45.063799,24,1,0,0
12286,528080,45.079146,24,1,0,0
12287,528120,45.063799,24,1,0,0
12288,528160,45.079146,24,1,0,0
12289,528168,45.079146,24,1,0,0
12290,528248,45.452219,25,1,0,0
12291,528248,45.020996,24,1,0,0
12292,528248,45.079146,24,1,0,0
12293,528264,45.063799,24,1,0,0
12294,528272,45.063799,24,1,0,0
12295,528328,45.14964,26,1,0,0
12296,528352,45.020996,24,1,0,0
12297,528360,45.063799,24,1,0,0
12298,528440,45.063799,24,1,0,0
12299,528440,45.020996,24,1,0,0
12300,528440,45.079146,24,1,0,0
12301,528464,45.083809,25,1,0,0
12302,528464,45.079146,24,1,0,0
12303,528520,45.079146,24,1,0,0
12304,528552,45.099732,25,1,0,0
12305,528552,45.063799,24,1,0,0
12306,528632,45.018266,24,1,0,0
12307,528632,45.079146,24,1,0,0
12308,528632,45.020996,24,1,0,0
12309,528656,45.020996,24,1,0,0
12310,528656,45.079146,24,1,0,0
12311,528712,45.063799,24,1,0,0
12312,528744,45.063799,24,1,0,0
12313,528744,45.063799,24,1,0,0
12314,528824,45.020996,24,1,0,0
12315,528824,45.063799,24,1,0,0
12316,528832,44.923996,25,1,0,0
12317,528848,45.063799,24,1,0,0
12318,528848,45.063799,24,1,0,0
12319,528904,45.063799,24,1,0,0
12320,528936,45.063799,24,1,0,0
12321,528936,45.020996,24,1,0,0
12322,529016,45.063799,24,1,0,0
12323,529016,45.063799,24,1,0,0
12324,529024,45.018266,24,1,0,0
12325,529040,45.063799,24,1,0,0
12326,529040,45.079146,24,1,0,0
12327,529096,45.079146,24,1,0,0
12328,529128,45.018266,24,1,0,0
12329,529128,45.079146,24,1,0,0
12330,529208,45.063799,24,1,0,0
12331,529208,45.018266,24,1,0,0
12332,529216,45.063799,24,1,0,0
12333,529232,45.063799,24,1,0,0
12334,529232,45.018266,24,1,0,0
12335,529288,45.063799,24,1,0,0
12336,529320,45.063799,24,1,0,0
12337,529320,45.063799,24,1,0,0
12338,529400,45.018266,24,1,0,0
12339,529400,45.020996,24,1,0,0
12340,529416,45.098356,25,1,0,0
12341,529424,44.986276,24,1,0,0
12342,529432,45.280509,25,1,0,0
12343,529480,45.079146,24,1,0,0
12344,529512,45.079146,24,1,0,0
12345,529512,45.079146,24,1,0,0
12346,529592,45.020996,24,1,0,0
12347,529592,45.063799,24,1,0,0
12348,529608,45.063799,24,1,0,0
12349,529616,45.018266,24,1,0,0
12350,529624,45.063799,24,1,0,0
12351,529672,45.063799,24,1,0,0
12352,529704,45.063799,24,1,0,0
12353,529704,45.079146,24,1,0,0
12354,529784,45.079146,24,1,0,0
12355,529784,45.063799,24,1,0,0
12356,529800,45.079146,24,1,0,0
12357,529808,45.079146,24,1,0,0
12358,529816,45.063799,24,1,0,0
12359,529864,45.079146,24,1,0,0
12360,529896,45.079146,24,1,0,0
12361,529904,45.452219,25,1,0,0
12362,529976,45.018266,24,1,0,0
12363,529976,45.079146,24,1,0,0
12364,529992,45.079146,24,1,0,0
12365,530000,45.079146,24,1,0,0
12366,530008,45.079146,24,1,0,0
12367,530056,45.079146,24,1,0,0
12368,530096,45.077049,25,1,0,0
12369,530096,45.079146,24,1,0,0
12370,530176,45.077049,25,1,0,0
12371,530176,45.452219,25,1,0,0
12372,530192,45.063799,24,1,0,0
12373,530192,45.08391,25,1,0,0
12374,530200,45.018266,24,1,0,0
12375,530256,45.08391,25,1,0,0
12376,530288,45.079146,24,1,0,0
12377,530288,45.063799,24,1,0,0
12378,530368,45.018266,24,1,0,0
12379,530376,45.077049,25,1,0,0
12380,530384,45.018266,24,1,0,0
12381,530384,45.063799,24,1,0,0
12382,530392,45.079146,24,1,0,0
12383,530448,45.063799,24,1,0,0
12384,530480,45.079146,24,1,0,0
12385,530496,44.880251,26,1,0,0
12386,530560,45.079146,24,1,0,0
12387,530576,45.063799,24,1,0,0
12388,530576,45.452219,25,1,0,0
12389,530576,45.079146,24,1,0,0
12390,530584,45.063799,24,1,0,0
12391,530656,45.047895,26,1,0,0
12392,530672,45.063799,24,1,0,0
12393,530688,45.063799,24,1,0,0
12394,530752,45.020996,24,1,0,0
12395,530768,45.063799,24,1,0,0
12396,530768,45.020996,24,1,0,0
12397,530776,45.079146,24,1,0,0
12398,530776,45.160803,25,1,0,0
12399,530848,45.063799,24,1,0,0
12400,530872,45.288348,25,1,0,0
12401,530880,45.063799,24,1,0,0
12402,530952,45.193559,25,1,0,0
12403,530960,45.020996,24,1,0,0
12404,530960,45.018266,24,1,0,0
12405,530968,45.079146,24,1,0,0
12406,530968,45.063799,24,1,0,0
12407,531040,45.063799,24,1,0,0
12408,531064,44.986276,24,1,0,0
12409,531072,45.063799,24,1,0,0
12410,531152,45.079146,24,1,0,0
12411,531152,45.063799,24,1,0,0
12412,531152,45.340063,25,1,0,0
12413,531160,45.020996,24,1,0,0
12414,531168,44.830353,25,1,0,0
12415,531232,45.079146,24,1,0,0
12416,531256,45.063799,24,1,0,0
12417,531264,45.020996,24,1,0,0
12418,531344,45.018266,24,1,0,0
12419,531344,45.079146,24,1,0,0
12420,531352,45.107151,25,1,0,0
12421,531352,45.079146,24,1,0,0
12422,531360,45.018266,24,1,0,0
12423,531424,45.063799,24,1,0,0
12424,531448,45.063799,24,1,0,0
12425,531456,45.063799,24,1,0,0
12426,531536,45.018266,24,1,0,0
12427,531536,44.986276,24,1,0,0
12428,531544,45.079146,24,1,0,0
12429,531552,45.063799,24,1,0,0
12430,531560,45.21483,26,1,0,0
12431,531616,45.079146,24,1,0,0
12432,531640,45.079146,24,1,0,0
12433,531656,45.344853,25,1,0,0
12434,531728,45.063799,24,1,0,0
12435,531728,45.079146,24,1,0,0
12436,531736,45.063799,24,1,0,0
12437,531744,45.020996,24,1,0,0
12438,531752,45.018266,24,1,0,0
12439,531816,45.344853,25,1,0,0
12440,531832,45.079146,24,1,0,0
12441,531856,45.043508,25,1,0,0
12442,531920,45.063799,24,1,0,0
12443,531920,45.063799,24,1,0,0
12444,531928,45.079146,24,1,0,0
12445,531936,45.020996,24,1,0,0
12446,531944,45.020996,24,1,0,0
12447,532008,45.079146,24,1,0,0
12448,532032,45.279844,25,1,0,0
12449,532048,45.063799,24,1,0,0
12450,532112,45.079146,24,1,0,0
12451,532120,45.020996,24,1,0,0
12452,532120,45.162664,25,1,0,0
12453,532128,45.079146,24,1,0,0
12454,532136,45.079146,24,1,0,0
12455,532200,45.079146,24,1,0,0
12456,532224,45.063799,24,1,0,0
12457,532240,45.063799,24,1,0,0
12458,532304,45.018266,24,1,0,0
12459,532312,45.079146,24,1,0,0
12460,532312,45.079146,24,1,0,0
12461,532344,45.005384,26,1,0,0
12462,532344,45.030557,27,1,0,0
12463,532400,45.098356,25,1,0,0
12464,532416,45.079146,24,1,0,0
12465,532432,45.063799,24,1,0,0
12466,532496,45.063799,24,1,0,0
12467,532504,45.063799,24,1,0,0
